Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2686,1,2016-01-02 00:56:16,2016-01-02 00:59:28,2.0,0.5,-73.92449188232422,40.761577606201165,1.0,N,-73.92449951171875,40.76744842529297,2.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8
2687,2,2016-01-02 00:56:16,2016-01-02 01:05:02,1.0,1.64,-73.99385070800781,40.76224899291992,1.0,N,-73.97126770019531,40.74972152709961,2.0,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2688,2,2016-01-02 00:56:17,2016-01-02 01:01:09,1.0,1.07,-73.93934631347656,40.75201034545898,1.0,N,-73.93187713623048,40.74446105957031,1.0,6.0,0.5,0.5,1.82,0.0,0.3,9.12
2689,2,2016-01-02 00:56:17,2016-01-02 01:15:21,1.0,5.82,-73.96379089355469,40.80780029296875,1.0,N,-73.9325180053711,40.77450180053711,1.0,20.0,0.5,0.5,5.37,5.54,0.3,32.21
2690,1,2016-01-02 00:56:18,2016-01-02 01:08:28,1.0,3.5,-73.98988342285155,40.73408126831056,1.0,N,-73.98308563232422,40.69969940185546,1.0,13.0,0.5,0.5,2.85,0.0,0.3,17.15
2691,1,2016-01-02 00:56:18,2016-01-02 00:57:20,2.0,0.0,-73.9373779296875,40.68774032592773,5.0,N,-73.93743133544923,40.68777847290039,2.0,35.0,0.0,0.0,0.0,0.0,0.3,35.3
2692,1,2016-01-02 00:56:18,2016-01-02 01:14:10,4.0,4.1,-73.99421691894531,40.750244140625,1.0,N,-74.00703430175781,40.709938049316406,2.0,16.0,0.5,0.5,0.0,0.0,0.3,17.3
2693,2,2016-01-02 00:56:20,2016-01-02 01:14:17,5.0,9.12,-73.98995971679686,40.72542572021485,1.0,N,-73.91853332519531,40.77228164672852,1.0,26.5,0.5,0.5,5.56,0.0,0.3,33.36
2694,1,2016-01-02 00:56:21,2016-01-02 01:20:26,1.0,9.9,-73.99375915527344,40.720359802246094,1.0,N,-73.94676208496092,40.83646774291992,1.0,30.0,0.5,0.5,5.0,0.0,0.3,36.3
2695,2,2016-01-02 00:56:21,2016-01-02 01:05:44,5.0,2.93,-73.95825958251953,40.76892852783203,1.0,N,-73.99198150634764,40.74927520751953,2.0,11.0,0.5,0.5,0.0,0.0,0.3,12.3
2696,1,2016-01-02 00:56:22,2016-01-02 00:56:54,1.0,0.1,-73.98884582519531,40.74052429199219,1.0,N,-73.98655700683594,40.73975372314453,3.0,2.5,0.5,0.5,0.0,0.0,0.3,3.8
2697,2,2016-01-02 00:56:23,2016-01-02 01:03:33,2.0,1.73,-73.97715759277344,40.74299621582031,1.0,N,-73.98602294921875,40.72266387939453,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2698,2,2016-01-02 00:56:23,2016-01-02 01:05:32,5.0,3.27,-73.9703369140625,40.75642013549805,1.0,N,-73.91905975341797,40.742988586425774,2.0,11.5,0.5,0.5,0.0,0.0,0.3,12.8
2699,1,2016-01-02 00:56:24,2016-01-02 01:17:46,1.0,4.9,-73.97857666015625,40.72960662841797,1.0,N,-73.93703460693358,40.70924758911133,1.0,19.5,0.5,0.5,5.2,0.0,0.3,26.0
2700,1,2016-01-02 00:56:24,2016-01-02 01:10:45,1.0,2.4,-74.01662445068358,40.71461868286133,1.0,N,-73.99478149414062,40.73025131225586,1.0,11.5,0.5,0.5,2.55,0.0,0.3,15.35
2701,1,2016-01-02 00:56:24,2016-01-02 01:11:41,1.0,3.5,-73.98605346679686,40.76213073730469,1.0,N,-73.95155334472656,40.79779052734375,2.0,14.0,0.5,0.5,0.0,0.0,0.3,15.3
2702,2,2016-01-02 00:56:25,2016-01-02 01:04:48,5.0,1.78,-74.00333404541014,40.74337387084961,1.0,N,-73.99040985107422,40.76149368286133,1.0,8.5,0.5,0.5,1.0,0.0,0.3,10.8
2703,2,2016-01-02 00:56:25,2016-01-02 01:03:35,1.0,1.15,-73.94892883300781,40.79705047607422,1.0,N,-73.9391326904297,40.80503082275391,2.0,7.0,0.5,0.5,0.0,0.0,0.3,8.3
2704,2,2016-01-02 00:56:25,2016-01-02 01:14:09,2.0,5.63,-73.99961853027342,40.73352813720703,1.0,N,-73.97313690185547,40.79787826538086,1.0,19.5,0.5,0.5,4.16,0.0,0.3,24.96
2705,2,2016-01-02 00:56:25,2016-01-02 01:11:42,1.0,8.59,-73.99478149414062,40.718360900878906,1.0,N,-73.86273193359375,40.737548828125,2.0,25.0,0.5,0.5,0.0,0.0,0.3,26.3
2706,1,2016-01-02 00:56:26,2016-01-02 01:01:32,1.0,0.8,-73.99030303955078,40.76077651977539,1.0,N,-73.99041748046875,40.75109100341797,2.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2707,1,2016-01-02 00:56:26,2016-01-02 01:13:02,1.0,4.5,-73.98654174804686,40.76424026489258,1.0,N,-73.9244384765625,40.73834228515625,1.0,16.5,0.5,0.5,2.0,0.0,0.3,19.8
2708,2,2016-01-02 00:56:26,2016-01-02 01:01:21,1.0,1.25,-73.98092651367188,40.73802947998047,1.0,N,-73.97550201416014,40.75212097167969,1.0,6.5,0.5,0.5,2.34,0.0,0.3,10.14
2709,2,2016-01-02 00:56:26,2016-01-02 01:11:28,1.0,4.24,-73.96334075927734,40.775150299072266,1.0,N,-73.95929718017578,40.74232864379882,1.0,15.0,0.5,0.5,4.08,0.0,0.3,20.38
2710,2,2016-01-02 00:56:26,2016-01-02 01:02:30,1.0,1.12,-73.98880767822266,40.73115158081056,1.0,N,-73.98485565185547,40.7203483581543,2.0,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2711,2,2016-01-02 00:56:27,2016-01-02 01:05:42,1.0,1.67,-73.9763412475586,40.73981857299805,1.0,N,-73.99906158447266,40.74457931518555,1.0,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2712,2,2016-01-02 00:56:27,2016-01-02 01:00:09,5.0,0.51,-73.98628997802734,40.718109130859375,1.0,N,-73.99472808837889,40.71963882446289,2.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8
2713,2,2016-01-02 00:56:27,2016-01-02 01:01:51,1.0,1.04,-73.98133087158203,40.73310089111328,1.0,N,-73.98612976074217,40.72490692138672,2.0,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2714,2,2016-01-02 00:56:27,2016-01-02 01:21:37,5.0,5.73,-73.987548828125,40.74811935424805,1.0,N,-73.90856170654298,40.76499938964844,1.0,21.5,0.5,0.5,4.56,0.0,0.3,27.36
2715,2,2016-01-02 00:56:27,2016-01-02 00:59:19,1.0,1.01,-73.98155212402342,40.75897979736328,1.0,N,-73.98587036132812,40.74655151367188,2.0,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2716,2,2016-01-02 00:56:27,2016-01-02 01:14:24,1.0,8.84,-73.97087097167967,40.75848007202149,1.0,N,-73.93697357177734,40.84067153930664,1.0,26.5,0.5,0.5,5.56,0.0,0.3,33.36
2717,2,2016-01-02 00:56:27,2016-01-02 01:06:11,1.0,2.59,-73.99459075927734,40.72469329833984,1.0,N,-73.97174835205078,40.75534439086913,1.0,10.0,0.5,0.5,1.0,0.0,0.3,12.3
2718,2,2016-01-02 00:56:27,2016-01-02 01:00:22,1.0,1.2,-73.98857879638672,40.722610473632805,1.0,N,-73.97626495361328,40.733413696289055,2.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2719,1,2016-01-02 00:56:28,2016-01-02 01:11:05,1.0,6.8,-73.96494293212889,40.75991439819336,1.0,N,-73.99400329589844,40.69395446777344,2.0,20.5,0.5,0.5,0.0,0.0,0.3,21.8
2720,1,2016-01-02 00:56:28,2016-01-02 01:01:57,4.0,1.2,-73.98971557617188,40.72874450683594,1.0,N,-73.97917938232422,40.741355895996094,1.0,6.5,0.5,0.5,1.0,0.0,0.3,8.8
2721,1,2016-01-02 00:56:28,2016-01-02 00:57:19,1.0,0.0,-73.95578002929686,40.77191162109375,5.0,N,-73.95587158203125,40.771095275878906,1.0,8.0,0.0,0.0,1.65,0.0,0.3,9.95
2722,1,2016-01-02 00:56:29,2016-01-02 01:00:30,1.0,0.4,-74.01539611816406,40.709278106689446,1.0,N,-74.01764678955078,40.70808410644531,2.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8
2723,2,2016-01-02 00:56:29,2016-01-02 01:10:15,1.0,4.37,-74.0085678100586,40.71971893310546,1.0,N,-73.97991943359375,40.77450942993164,1.0,14.5,0.5,0.5,3.16,0.0,0.3,18.96
2724,2,2016-01-02 00:56:29,2016-01-02 01:09:02,1.0,6.16,-73.9478988647461,40.774688720703125,1.0,N,-74.00473022460938,40.728618621826165,1.0,19.0,0.5,0.5,4.06,0.0,0.3,24.36
2725,2,2016-01-02 00:56:29,2016-01-02 01:03:54,1.0,1.62,-73.99215698242188,40.759010314941406,1.0,N,-74.00794982910156,40.74034881591797,1.0,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2726,2,2016-01-02 00:56:29,2016-01-02 01:08:47,2.0,2.59,-74.010498046875,40.70489883422852,1.0,N,-73.98902130126953,40.731548309326165,1.0,11.0,0.5,0.5,2.46,0.0,0.3,14.76
2727,2,2016-01-02 00:56:29,2016-01-02 01:01:01,6.0,0.69,-73.99127197265625,40.74980926513672,1.0,N,-73.98351287841797,40.74404144287109,1.0,5.0,0.5,0.5,1.26,0.0,0.3,7.56
2728,2,2016-01-02 00:56:29,2016-01-02 01:10:52,2.0,7.8,-73.7767105102539,40.64540481567384,1.0,N,-73.79765319824217,40.71122741699219,2.0,22.5,0.5,0.5,0.0,0.0,0.3,23.8
2729,1,2016-01-02 00:56:30,2016-01-02 01:01:50,1.0,1.1,-73.99562072753906,40.76457214355469,1.0,N,-73.98223876953125,40.762840270996094,2.0,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2730,1,2016-01-02 00:56:31,2016-01-02 01:01:22,1.0,0.6,-74.00291442871094,40.73992919921875,1.0,N,-74.0085678100586,40.740516662597656,1.0,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2731,1,2016-01-02 00:56:31,2016-01-02 00:59:03,1.0,0.6,-74.0006332397461,40.73576354980469,1.0,N,-74.0054931640625,40.728191375732415,1.0,4.5,0.5,0.5,1.15,0.0,0.3,6.95
2732,1,2016-01-02 00:56:31,2016-01-02 01:02:29,1.0,1.0,-73.98692321777342,40.729690551757805,1.0,N,-73.99108123779298,40.71726608276367,2.0,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2733,2,2016-01-02 00:56:31,2016-01-02 01:08:32,1.0,1.7,-73.9144515991211,40.74371719360352,1.0,N,-73.94123077392578,40.74713134765625,1.0,10.0,0.5,0.5,2.26,0.0,0.3,13.56
2734,1,2016-01-02 00:56:32,2016-01-02 01:11:25,1.0,7.2,-73.9368896484375,40.848819732666016,1.0,N,-73.98375701904298,40.764869689941406,1.0,22.5,0.5,0.5,0.0,0.0,0.3,23.8
2735,2,2016-01-02 00:56:32,2016-01-02 01:18:59,1.0,4.96,-73.98731231689453,40.72242736816406,1.0,N,-73.91067504882812,40.712696075439446,1.0,19.5,0.5,0.5,4.16,0.0,0.3,24.96
2736,2,2016-01-02 00:56:32,2016-01-02 01:05:15,1.0,3.15,-73.98794555664062,40.71892166137695,1.0,N,-74.00633239746092,40.70574569702149,1.0,11.5,0.5,0.5,2.56,0.0,0.3,15.36
2737,2,2016-01-02 00:56:32,2016-01-02 01:00:57,1.0,0.69,-74.00596618652342,40.74038314819336,1.0,N,-74.00791168212889,40.732696533203125,2.0,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2738,2,2016-01-02 00:56:32,2016-01-02 01:08:50,1.0,2.43,-74.00814056396483,40.737651824951165,1.0,N,-73.97798156738281,40.75271987915039,2.0,10.5,0.5,0.5,0.0,0.0,0.3,11.8
2739,2,2016-01-02 00:56:32,2016-01-02 01:16:41,1.0,5.56,-73.99327087402342,40.74681854248047,1.0,N,-73.98360443115233,40.68112182617188,2.0,19.5,0.5,0.5,0.0,0.0,0.3,20.8
2740,1,2016-01-02 00:56:33,2016-01-02 01:03:18,2.0,1.6,-73.99284362792967,40.74923706054688,1.0,N,-73.97396087646483,40.75655364990234,2.0,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2741,2,2016-01-02 00:56:33,2016-01-02 01:04:01,1.0,1.52,-73.98709869384764,40.75648498535156,1.0,N,-73.97306060791014,40.76428985595703,1.0,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2742,1,2016-01-02 00:56:34,2016-01-02 01:05:52,3.0,1.8,0.0,0.0,1.0,N,0.0,0.0,1.0,9.0,0.5,0.5,2.05,0.0,0.3,12.35
2743,2,2016-01-02 00:56:34,2016-01-02 01:00:20,5.0,0.59,-73.98516845703125,40.73215866088867,1.0,N,-73.9835205078125,40.72613143920898,1.0,4.5,0.5,0.5,1.16,0.0,0.3,6.96
2744,2,2016-01-02 00:56:34,2016-01-02 01:14:44,2.0,4.9,-73.99751281738281,40.722469329833984,1.0,N,-73.97808837890625,40.77888870239258,1.0,17.0,0.5,0.5,3.66,0.0,0.3,21.96
2745,2,2016-01-02 00:56:34,2016-01-02 01:05:52,1.0,1.56,-73.99134063720702,40.75536346435546,1.0,N,-73.96965026855469,40.75360107421875,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2746,1,2016-01-02 00:56:35,2016-01-02 01:17:43,1.0,5.4,-73.99085998535155,40.73445510864258,1.0,N,-73.95684051513672,40.67416763305664,2.0,19.5,0.5,0.5,0.0,0.0,0.3,20.8
2747,1,2016-01-02 00:56:35,2016-01-02 00:58:50,1.0,0.7,-73.98508453369139,40.7584342956543,1.0,N,-73.99179077148438,40.74959564208984,1.0,4.0,0.5,0.5,1.05,0.0,0.3,6.35
2748,1,2016-01-02 00:56:35,2016-01-02 01:07:32,1.0,2.2,-73.9918212890625,40.72721862792969,1.0,N,-74.01006317138672,40.705055236816406,1.0,10.0,0.5,0.5,2.25,0.0,0.3,13.55
2749,2,2016-01-02 00:56:35,2016-01-02 01:03:50,1.0,1.21,-73.9849853515625,40.74783706665039,1.0,N,-73.98612213134764,40.75834274291992,2.0,7.0,0.5,0.5,0.0,0.0,0.3,8.3
2750,1,2016-01-02 00:56:36,2016-01-02 01:03:22,1.0,1.1,-73.98359680175781,40.725860595703125,1.0,N,-73.99775695800781,40.7257194519043,2.0,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2751,2,2016-01-02 00:56:36,2016-01-02 01:08:08,1.0,3.05,-73.9631576538086,40.77465057373047,1.0,N,-73.98876953125,40.74547958374024,1.0,11.5,0.5,0.5,2.0,0.0,0.3,14.8
2752,2,2016-01-02 00:56:36,2016-01-02 01:02:07,2.0,0.65,-73.99996948242188,40.73478698730469,1.0,N,-74.00762939453125,40.740821838378906,1.0,5.5,0.5,0.5,2.04,0.0,0.3,8.84
2753,1,2016-01-02 00:56:37,2016-01-02 01:03:13,1.0,2.2,-74.0052719116211,40.70914459228516,1.0,N,-73.99601745605469,40.69600296020508,1.0,8.5,0.5,0.5,1.5,0.0,0.3,11.3
2754,2,2016-01-02 00:56:37,2016-01-02 01:05:49,1.0,2.1,-74.00138092041014,40.74623107910156,1.0,N,-73.98873138427734,40.7270393371582,1.0,9.0,0.5,0.5,2.06,0.0,0.3,12.36
2755,2,2016-01-02 00:56:37,2016-01-02 01:03:02,1.0,1.39,-73.98916625976561,40.752960205078125,1.0,N,-73.97170257568358,40.75062942504882,1.0,7.0,0.5,0.5,1.66,0.0,0.3,9.96
2756,1,2016-01-02 00:56:38,2016-01-02 01:14:31,2.0,4.0,-73.99889373779298,40.72803115844727,1.0,N,-73.95927429199219,40.72245788574219,2.0,16.0,0.5,0.5,0.0,0.0,0.3,17.3
2757,2,2016-01-02 00:56:38,2016-01-02 01:08:30,1.0,1.86,-73.9648208618164,40.80699920654297,1.0,N,-73.94336700439453,40.79626083374024,2.0,10.0,0.5,0.5,0.0,0.0,0.3,11.3
2758,1,2016-01-02 00:56:39,2016-01-02 00:58:52,4.0,0.6,-73.9900131225586,40.75666809082031,1.0,N,-73.9826889038086,40.76440048217773,2.0,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2759,1,2016-01-02 00:56:39,2016-01-02 01:03:01,2.0,2.4,-73.9690704345703,40.75768280029297,1.0,N,-73.98233795166014,40.73112869262695,1.0,8.5,0.5,0.5,1.95,0.0,0.3,11.75
2760,1,2016-01-02 00:56:39,2016-01-02 01:00:38,1.0,0.6,-73.98306274414062,40.76298141479492,1.0,N,-73.98822784423827,40.75677108764648,1.0,4.5,0.5,0.5,1.15,0.0,0.3,6.95
2761,2,2016-01-02 00:56:39,2016-01-02 01:17:58,1.0,5.43,-73.99333190917967,40.72966384887695,1.0,N,-73.91676330566406,40.70083618164063,1.0,20.0,0.5,0.5,5.32,0.0,0.3,26.62
2762,2,2016-01-02 00:56:39,2016-01-02 01:09:30,1.0,2.61,-74.00679016113281,40.73566818237305,1.0,N,-73.98094177246092,40.74190139770508,1.0,11.5,0.5,0.5,1.3,0.0,0.3,14.1
2763,1,2016-01-02 00:56:40,2016-01-02 01:15:15,1.0,5.2,-73.98591613769531,40.75779342651367,1.0,N,-73.92021942138672,40.77207946777344,2.0,18.0,0.5,0.5,0.0,0.0,0.3,19.3
2764,2,2016-01-02 00:56:40,2016-01-02 01:03:20,1.0,1.73,-73.98297882080078,40.7315673828125,1.0,N,-74.00333404541014,40.745803833007805,1.0,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2765,2,2016-01-02 00:56:40,2016-01-02 01:28:21,1.0,20.19,-73.9957733154297,40.73308944702149,5.0,N,-74.16555786132812,40.73176956176758,1.0,80.0,0.0,0.5,16.16,0.0,0.3,96.96
2766,1,2016-01-02 00:56:41,2016-01-02 01:01:50,1.0,0.6,0.0,0.0,1.0,N,-73.97789764404298,40.75275039672852,2.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2767,1,2016-01-02 00:56:41,2016-01-02 01:12:31,2.0,2.6,-73.99214172363281,40.759033203125,1.0,N,-73.99729919433594,40.73779678344727,1.0,12.5,0.5,0.5,3.45,0.0,0.3,17.25
2768,2,2016-01-02 00:56:41,2016-01-02 01:00:14,5.0,0.73,-73.99647521972656,40.7532958984375,1.0,N,-73.98920440673827,40.74785614013672,2.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8
2769,1,2016-01-02 00:56:42,2016-01-02 01:18:20,1.0,4.7,-73.97853088378906,40.72448348999024,1.0,N,-73.93132019042967,40.69676971435546,1.0,18.5,0.5,0.5,4.95,0.0,0.3,24.75
2770,1,2016-01-02 00:56:42,2016-01-02 01:00:11,1.0,0.6,-73.97889709472656,40.724075317382805,1.0,N,-73.98833465576173,40.72296142578125,1.0,4.5,0.5,0.5,1.15,0.0,0.3,6.95
2771,1,2016-01-02 00:56:42,2016-01-02 00:59:39,1.0,0.2,-73.97870635986328,40.74688720703125,1.0,N,-73.982421875,40.746681213378906,2.0,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2772,1,2016-01-02 00:56:42,2016-01-02 01:11:58,1.0,2.8,-73.98710632324217,40.729373931884766,1.0,N,-73.9935531616211,40.758907318115234,1.0,12.5,0.5,0.5,3.0,0.0,0.3,16.8
2773,2,2016-01-02 00:56:42,2016-01-02 01:09:02,2.0,3.42,-73.98957061767578,40.72988510131836,1.0,N,-73.99092864990233,40.765918731689446,1.0,12.5,0.5,0.5,2.76,0.0,0.3,16.56
2774,2,2016-01-02 00:56:42,2016-01-02 01:16:21,5.0,4.07,-73.98694610595702,40.72092819213867,1.0,N,-73.9833755493164,40.7580451965332,2.0,16.5,0.5,0.5,0.0,0.0,0.3,17.8
2775,2,2016-01-02 00:56:42,2016-01-02 01:09:41,2.0,6.23,-73.98786163330078,40.721168518066406,1.0,N,-73.94677734375,40.78414916992188,1.0,19.5,0.5,0.5,2.0,0.0,0.3,22.8
2776,1,2016-01-02 00:56:43,2016-01-02 01:11:44,1.0,4.1,-73.98886871337889,40.744976043701165,1.0,N,-73.97316741943358,40.79273223876953,2.0,14.5,0.5,0.5,0.0,0.0,0.3,15.8
2777,2,2016-01-02 00:56:43,2016-01-02 01:18:04,2.0,4.78,-73.99320983886719,40.73341751098633,1.0,N,-73.96277618408203,40.68321228027344,1.0,18.5,0.5,0.5,3.96,0.0,0.3,23.76
2778,2,2016-01-02 00:56:43,2016-01-02 01:03:05,1.0,1.37,-73.98856353759764,40.727481842041016,1.0,N,-73.97989654541014,40.73934555053711,1.0,7.0,0.5,0.5,1.66,0.0,0.3,9.96
2779,2,2016-01-02 00:56:44,2016-01-02 01:15:07,1.0,5.9,-73.99583435058595,40.744094848632805,1.0,N,-73.94551849365233,40.80758666992188,1.0,19.0,0.5,0.5,5.08,0.0,0.3,25.38
2780,2,2016-01-02 00:56:44,2016-01-02 01:04:27,2.0,1.47,-73.98851013183594,40.7315788269043,1.0,N,-73.98474884033203,40.71976852416992,1.0,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2781,1,2016-01-02 00:56:46,2016-01-02 00:59:16,2.0,0.3,-73.9851303100586,40.727447509765625,1.0,N,-73.98089599609375,40.72954559326172,1.0,3.5,0.5,0.5,1.2,0.0,0.3,6.0
2782,2,2016-01-02 00:56:46,2016-01-02 01:04:07,4.0,1.96,-74.00065612792967,40.73075866699219,1.0,N,-73.98056793212889,40.73953628540039,1.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2783,2,2016-01-02 00:56:46,2016-01-02 01:06:46,2.0,2.77,-73.9969253540039,40.74224853515625,1.0,N,-74.00692749023438,40.70777130126953,1.0,10.5,0.5,0.5,2.36,0.0,0.3,14.16
2784,1,2016-01-02 00:56:47,2016-01-02 01:02:22,1.0,1.0,-73.9912109375,40.750274658203125,1.0,N,-73.98787689208984,40.758106231689446,2.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2785,1,2016-01-02 00:56:47,2016-01-02 01:11:57,1.0,8.4,-73.96627044677734,40.76172256469727,1.0,N,-73.91015625,40.84766006469727,2.0,24.0,0.5,0.5,0.0,0.0,0.3,25.3
2786,2,2016-01-02 00:56:48,2016-01-02 01:20:45,1.0,5.9,-74.00515747070312,40.73184967041016,1.0,N,-73.98872375488281,40.72673034667969,1.0,21.0,0.5,0.5,5.58,0.0,0.3,27.88
2787,1,2016-01-02 00:56:49,2016-01-02 01:08:56,1.0,1.6,-73.98732757568358,40.748836517333984,1.0,N,-73.99920654296875,40.76071166992188,1.0,9.5,0.5,0.5,2.15,0.0,0.3,12.95
2788,1,2016-01-02 00:56:49,2016-01-02 01:07:18,1.0,2.2,-73.9836196899414,40.72605514526367,1.0,N,-73.99724578857422,40.74697113037109,1.0,10.0,0.5,0.5,2.8,0.0,0.3,14.1
2789,2,2016-01-02 00:56:50,2016-01-02 01:00:51,1.0,1.23,-73.98365783691406,40.726112365722656,1.0,N,-73.98725891113281,40.73885345458984,1.0,5.5,0.5,0.5,1.7,0.0,0.3,8.5
2790,2,2016-01-02 00:56:50,2016-01-02 01:02:20,1.0,1.12,-73.99063873291014,40.74016571044922,1.0,N,-74.00483703613281,40.74181365966797,1.0,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2791,2,2016-01-02 00:56:50,2016-01-02 01:26:40,2.0,7.11,-74.00675201416014,40.73575592041016,1.0,N,-73.92404174804686,40.76818084716797,2.0,25.5,0.5,0.5,0.0,0.0,0.3,26.8
2792,2,2016-01-02 00:56:51,2016-01-02 01:03:02,1.0,1.12,-73.9757308959961,40.747188568115234,1.0,N,-73.99134063720702,40.750091552734375,1.0,6.5,0.5,0.5,1.56,0.0,0.3,9.36
2793,2,2016-01-02 00:56:51,2016-01-02 01:08:21,1.0,3.36,-74.00589752197266,40.740230560302734,1.0,N,-73.9709701538086,40.76213836669922,2.0,12.5,0.5,0.5,0.0,0.0,0.3,13.8
2794,2,2016-01-02 00:56:52,2016-01-02 01:08:17,1.0,6.93,-73.77671813964845,40.64537048339844,4.0,N,-73.72814178466798,40.620071411132805,2.0,23.0,0.5,0.5,0.0,0.0,0.3,24.3
2795,2,2016-01-02 00:56:52,2016-01-02 00:58:46,5.0,0.42,-73.9925308227539,40.753562927246094,1.0,N,-73.9925308227539,40.753562927246094,2.0,3.5,0.5,0.5,0.0,0.0,0.3,4.8
2796,2,2016-01-02 00:56:53,2016-01-02 01:03:48,1.0,0.96,-73.98829650878906,40.7488670349121,1.0,N,-73.99140930175781,40.73538589477539,1.0,6.5,0.5,0.5,1.0,0.0,0.3,8.8
2797,2,2016-01-02 00:56:53,2016-01-02 01:22:08,4.0,7.58,-73.99198913574217,40.72182083129882,1.0,N,-73.94722747802734,40.80681991577149,1.0,25.5,0.5,0.5,1.0,0.0,0.3,27.8
2798,1,2016-01-02 00:56:54,2016-01-02 01:03:19,1.0,1.0,-73.98450469970702,40.75601959228516,1.0,N,-73.9749755859375,40.757930755615234,2.0,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2799,1,2016-01-02 00:56:54,2016-01-02 01:07:35,2.0,2.7,-73.989501953125,40.723121643066406,1.0,N,-73.98445129394531,40.702369689941406,1.0,11.0,0.5,0.5,2.55,0.0,0.3,14.85
2800,1,2016-01-02 00:56:54,2016-01-02 01:08:38,1.0,3.1,-73.99102783203125,40.750164031982415,1.0,N,-73.96830749511719,40.78657150268555,1.0,12.0,0.5,0.5,5.0,0.0,0.3,18.3
2801,2,2016-01-02 00:56:54,2016-01-02 01:00:55,1.0,1.26,-73.98394775390625,40.7487907409668,1.0,N,-73.99883270263672,40.7422981262207,2.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2802,2,2016-01-02 00:56:54,2016-01-02 00:59:13,2.0,0.78,-73.99828338623048,40.75075149536133,1.0,N,-74.00657653808594,40.74391174316406,1.0,4.5,0.5,0.5,1.16,0.0,0.3,6.96
2803,1,2016-01-02 00:56:55,2016-01-02 01:11:46,1.0,3.1,-73.91115570068358,40.768856048583984,1.0,N,-73.86708068847656,40.76879119873047,1.0,11.5,0.5,0.5,3.33,0.0,0.3,16.13
2804,1,2016-01-02 00:56:55,2016-01-02 01:10:37,4.0,3.0,-73.98709869384764,40.72046661376953,1.0,N,-74.00251770019531,40.75019073486328,2.0,13.0,0.5,0.5,0.0,0.0,0.3,14.3
2805,1,2016-01-02 00:56:56,2016-01-02 01:04:34,2.0,2.2,-73.99203491210938,40.759380340576165,1.0,N,-74.0017318725586,40.73240280151367,2.0,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2806,1,2016-01-02 00:56:56,2016-01-02 01:15:10,3.0,6.0,-73.98567962646483,40.74644470214844,1.0,N,-74.06410217285155,40.72387313842773,1.0,19.5,0.5,0.5,31.3,10.5,0.3,62.6
2807,2,2016-01-02 00:56:56,2016-01-02 01:05:09,1.0,0.94,-73.9787368774414,40.746929168701165,1.0,N,-73.98780059814453,40.74079132080078,2.0,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2808,2,2016-01-02 00:56:56,2016-01-02 01:01:25,2.0,0.89,-74.0020980834961,40.71522903442384,1.0,N,-73.99069213867188,40.71918869018555,1.0,5.5,0.5,0.5,1.36,0.0,0.3,8.16
2809,1,2016-01-02 00:56:57,2016-01-02 01:04:13,1.0,2.1,-73.86585998535155,40.75764465332031,1.0,N,-73.90352630615233,40.75372314453125,2.0,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2810,2,2016-01-02 00:56:57,2016-01-02 00:59:08,6.0,0.56,-73.98578643798828,40.72288131713867,1.0,N,-73.97959899902342,40.72721099853516,1.0,4.0,0.5,0.5,2.0,0.0,0.3,7.3
